address,as_of_date,city,phone,state,location_id,store_services,title,url,zipcode,postcode,latitude,longitude,has_next_gen,is_flagship,has_pickup,has_curbside,has_same_day,has_balloon_delivery,has_helium,num_omni_features,nearest_neighbor_miles,stores_within_3_miles,stores_within_6_miles,cluster
988 Brookforest Avenue,2024-10-07,Shorewood,(779) 379-8680,Illinois,5343,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Shorewood Crossing,https://stores.partycity.com/us/il/shorewood/party-store-pc5343.html,60404,60404,41.5384606,-88.1972244,False,False,True,True,True,True,True,True,3.4600322274451702,0,1,0
5836 E State St,2024-10-07,Rockford,(815) 209-9123,Illinois,569,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,State Street Market,https://stores.partycity.com/us/il/rockford/party-store-pc569.html,61108,61108,42.2685513,-89.0022841,False,False,True,True,True,True,True,True,34.912050335715634,0,0,0
307 Skokie Boulevard,2024-10-07,Northbrook,(224) 723-1598,Illinois,168,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Northbrook Shopping Center,https://stores.partycity.com/us/il/northbrook/party-store-pc168.html,60062,60062,42.14690239999999,-87.7960835,False,False,True,True,True,True,True,True,6.7972576330411,0,0,0
5651 West Touhy Avenue,2024-10-07,Niles,(224) 601-5692,Illinois,15,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Village Crossing,https://stores.partycity.com/us/il/niles/party-store-pc15.html,60714,60714,42.0100752,-87.76918859999999,False,False,True,True,True,True,True,True,4.518699238359114,0,2,0
2539 Countryside Boulevard,2024-10-07,Clearwater,(727) 475-6028,Florida,6027,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Countryside Square,https://stores.partycity.com/us/fl/clearwater/party-store-pc6027.html,33761,33761,28.0136393,-82.7318061,False,False,True,True,True,True,True,True,10.22060653435725,0,0,0
145 Brandon Town Center Drive,2024-10-07,Brandon,(813) 578-8830,Florida,1106,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Plaza at Brandon Town Center,https://stores.partycity.com/us/fl/brandon/party-store-pc1106.html,33511,33511,27.9376378,-82.32339950000001,False,False,True,True,True,True,True,True,10.6854669998493,0,0,0
339 North Congress Avenue,2024-10-07,Boynton Beach,(561) 572-9374,Florida,623,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Boynton Commons,https://stores.partycity.com/us/fl/boyntonbeach/party-store-pc623.html,33426,33426,26.5287605,-80.0919904,False,False,True,True,True,True,True,True,12.041213245304121,0,0,0
22191 Powerline Road,2024-10-07,Boca Raton,(561) 208-5454,Florida,323,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Palms Plaza,https://stores.partycity.com/us/fl/bocaraton/party-store-pc323.html,33433,33433,26.3469893,-80.1548029,False,False,True,True,True,True,True,True,1.868282198242782,1,1,3
4666 Presidential Parkway,2024-10-07,Macon,(478) 239-2571,Georgia,289,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Eisenhower Crossing,https://stores.partycity.com/us/ga/macon/party-store-pc289.html,31206,31206,32.8185616,-83.7125659,False,False,True,True,True,True,True,True,49.99751927072734,0,0,0
1222 Winston Plaza,2024-10-07,Melrose Park,(708) 316-1653,Illinois,5207,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Winston Plaza,https://stores.partycity.com/us/il/melrosepark/party-store-pc5207.html,60160,60160,41.9057048,-87.8495272,False,False,True,True,True,True,True,True,3.4704343307266723,0,2,0
795 West Main Street,2024-10-07,Lake Zurich,(847) 550-3405,Illinois,433,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Village Square,https://stores.partycity.com/us/il/lakezurich/party-store-pc433.html,60047,60047,42.18951089999999,-88.1101458,False,False,True,True,True,True,True,True,8.279563680171579,0,0,0
3417 North Western Avenue,2024-10-07,Chicago,(708) 831-2653,Illinois,171,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,North Western Ave,https://stores.partycity.com/us/il/chicago/party-store-pc171.html,60618,60618,41.94375300000001,-87.68781249999999,False,False,True,True,True,True,True,True,1.6258183175518257,1,2,3
152 South Gary Avenue,2024-10-07,Bloomingdale,(630) 283-6789,Illinois,5105,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Stratford Crossing,https://stores.partycity.com/us/il/bloomingdale/party-store-pc5105.html,60108,60108,41.9506053,-88.12246069999999,True,True,True,True,True,True,True,True,7.017799614806507,0,0,2
1800 McFarland Blvd E,2024-10-07,Tuscaloosa,(205) 535-1048,Alabama,1156,In-Store Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Midtown Village,https://stores.partycity.com/us/al/tuscaloosa/party-store-pc1156.html,35404,35404,33.1963017,-87.52713969999999,False,False,True,False,True,True,True,True,44.092866081938524,0,0,0
2759 Eastern Boulevard,2024-10-07,Montgomery,(334) 241-7664,Alabama,1038,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Twin Oaks Village Shopping Center,https://stores.partycity.com/us/al/montgomery/party-store-pc1038.html,36117,36117,32.3445941,-86.2214874,False,False,True,True,True,True,True,True,50.98493768101761,0,0,0
830 West 78th Street,2024-10-07,Chanhassen,(612) 276-5865,Minnesota,1150,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,West Village Center,https://stores.partycity.com/us/mn/chanhassen/party-store-pc1150.html,55317,55317,44.8636176,-93.5422925,False,False,True,True,True,True,True,True,10.257780898759838,0,0,0
15212 Crossroads Parkway,2024-10-07,Gulfport,(228) 284-4050,Mississippi,1050,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Helium,Crossroads Shopping Center,https://stores.partycity.com/us/ms/gulfport/party-store-pc1050.html,39503,39503,30.43948379999999,-89.09233449999999,False,False,True,True,True,False,True,True,58.46244805943329,0,0,0
10861 Old Halls Ferry Road,2024-10-07,Ferguson,(314) 669-8834,Missouri,412,In-Store Shopping | Helium,Central  City Shopping Center,https://stores.partycity.com/us/mo/ferguson/party-store-pc412.html,63136,63136,38.7678538,-90.262371,False,False,False,False,False,False,True,False,9.300957330453485,0,0,1
520 Marks Street,2024-10-07,Henderson,(702) 625-7074,Nevada,429,In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Eastgate Center,https://stores.partycity.com/us/nv/henderson/party-store-pc429.html,89014,89014,36.0600716,-115.0352381,True,False,True,True,True,True,True,True,6.943728712333464,0,0,0
357 Mount Hope Ave,2024-10-07,Rockaway,(973) 453-3123,New Jersey,734,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Rockaway Townsquare Mall,https://stores.partycity.com/us/nj/rockaway/party-store-pc734.html,7866,7866,40.9036311,-74.5522993,False,False,True,True,True,True,True,True,12.007428813483592,0,0,0
1180 Nixon Drive,2024-10-07,Mt. Laurel,(856) 444-5058,New Jersey,714,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,East Gate Square,https://stores.partycity.com/us/nj/mt-laurel/party-store-pc714.html,8054,8054,39.9374075,-74.96317930000001,False,False,True,True,True,True,True,True,5.143393351153223,0,1,0
4004 US 130,2024-10-07,Delran,(856) 393-2979,New Jersey,828,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Millside Shopping Center,https://stores.partycity.com/us/nj/delran/party-store-pc828.html,8075,8075,40.0118764,-74.9586875,False,False,True,True,True,True,True,True,5.143393351153223,0,2,0
10254 Coors Bypass NW,2024-10-07,Albuquerque,(505) 445-3339,New Mexico,946,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Plaza at Cottonwood,https://stores.partycity.com/us/nm/albuquerque/party-store-pc946.html,87114,87114,35.2032662,-106.6590197,False,False,True,True,True,True,True,True,7.9746811351895595,0,0,0
10845 Lincoln Trail,2024-10-07,Fairview Heights,(217) 331-6316,Illinois,5162,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Market Place,https://stores.partycity.com/us/il/fairviewheights/party-store-pc5162.html,62208,62208,38.5947519,-89.990054,False,False,True,True,True,True,True,True,17.85525296483914,0,0,0
9420 Sheridan Boulevard,2024-10-07,Westminster,(303) 495-1064,Colorado,3201,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,City Center Marketplace,https://stores.partycity.com/us/co/westminster/party-store-pc3201.html,80030,80030,39.8681499,-105.0512208,True,True,True,True,True,True,True,True,7.122122860246521,0,0,2
35655 Warren Road,2024-10-07,Westland,(734) 292-4492,Michigan,430,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,West Ridge Plaza,https://stores.partycity.com/us/mi/westland/party-store-pc430.html,48185,48185,42.3365715,-83.3947963,False,False,True,True,True,True,True,True,4.312756994985326,0,1,0
11006 Veirs Mill Road,2024-10-07,Wheaton,(240) 283-7177,Maryland,1100,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Westfield Wheaton,https://stores.partycity.com/us/md/wheaton/party-store-pc1100.html,20902,20902,39.0353193,-77.0520415,False,False,True,True,True,True,True,True,4.485121792690906,0,1,0
311 North Burkhardt Road,2024-10-07,Evansville,(812) 901-1946,Indiana,587,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Walmart Shopping Center,https://stores.partycity.com/us/in/evansville/party-store-pc587.html,47715,47715,37.9795554,-87.4691393,False,False,True,True,True,True,True,True,27.557558411320212,0,0,0
5255 Elmore Avenue,2024-10-07,Davenport,(563) 214-1988,Iowa,5203,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Davenport Retail Center,https://stores.partycity.com/us/ia/davenport/party-store-pc5203.html,52807,52807,41.5744767,-90.5262992,False,False,True,True,True,True,True,True,7.209274685078239,0,0,0
3371 Highway 190,2024-10-07,Mandeville,(985) 612-7751,Louisiana,1049,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Pontcha Train Square,https://stores.partycity.com/us/la/mandeville/party-store-pc1049.html,70471,70471,30.39310519999999,-90.083839,False,False,True,True,True,True,True,True,27.11800086015078,0,0,0
295 Kentlands Boulevard,2024-10-07,Gaithersburg,(301) 355-0234,Maryland,1096,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Kentlands Center,https://stores.partycity.com/us/md/gaithersburg/party-store-pc1096.html,20878,20878,39.1242601,-77.2377092,False,False,True,True,True,True,True,True,7.250441349099359,0,0,0
231A Highland Ave,2024-10-07,Seekonk,(774) 901-2029,Massachusetts,6065,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,King Phillip's Crossing,https://stores.partycity.com/us/ma/seekonk/party-store-pc6065.html,2771,2771,41.7977058,-71.3347952,False,False,True,True,True,True,True,True,6.847207091812814,0,0,0
18027 Garden Way NE,2024-10-07,Woodinville,(425) 492-9287,Washington,471,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Downtown Woodinville Shopping Center,https://stores.partycity.com/us/wa/woodinville/party-store-pc471.html,98072,98072,47.758102,-122.1564779,False,False,True,True,True,True,True,True,6.826834348144303,0,0,0
215 Dorset Street,2024-10-07,South Burlington,(802) 448-5043,Vermont,904,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,University Mall,https://stores.partycity.com/us/vt/southburlington/party-store-pc904.html,5403,5403,44.462312,-73.1829513,False,False,True,True,True,True,True,True,114.46423925661388,0,0,0
713 Winfield Dunn Parkway,2024-10-07,Sevierville,(865) 366-5169,Tennessee,970,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,River Landing,https://stores.partycity.com/us/tn/sevierville/party-store-pc970.html,37876,37876,35.8819239,-83.57072219999999,False,False,True,True,True,True,True,True,22.141256251663357,0,0,0
3333 Crompond Road,2024-10-07,Yorktown Heights,(914) 440-0296,New York,690,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Staples Shopping Center,https://stores.partycity.com/us/ny/yorktownheights/party-store-pc690.html,10598,10598,41.2897949,-73.8311633,False,False,True,True,True,True,True,True,7.963229981540142,0,0,0
431 Tarrytown Road,2024-10-07,White Plains,(914) 290-4516,New York,836,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Crossroads Shopping Center,https://stores.partycity.com/us/ny/whiteplains/party-store-pc836.html,10607,10607,41.0415965,-73.8004583,False,False,True,True,True,True,True,True,4.057986205788645,0,1,0
1701 Route 9,2024-10-07,Wappinger's Falls,(845) 632-0201,New York,880,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Route 9,https://stores.partycity.com/us/ny/wappingersfalls/party-store-pc880.html,12590,12590,41.605357,-73.9126802,False,False,True,True,True,True,True,True,22.184801278253556,0,0,0
1549 Forest Avenue,2024-10-07,Staten Island,(929) 724-2036,New York,603,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Forest Avenue Shoppers Town,https://stores.partycity.com/us/ny/statenisland/party-store-pc603.html,10302,10302,40.62574559999999,-74.1389978,False,False,True,True,True,True,True,True,3.7070634707684738,0,1,0
253-01 Rockaway Blvd,2024-10-07,Rosedale,(347) 539-4942,New York,527,In-Store Shopping | In-Store Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Five Towns Shopping Center,https://stores.partycity.com/us/ny/rosedale/party-store-pc527.html,11422,11422,40.6388074,-73.7391435,False,False,True,False,True,True,True,True,5.1500637690427515,0,1,0
1239 Deer Park Ave (Route 231),2024-10-07,North Babylon,(631) 983-4308,New York,565,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Staples Plaza,https://stores.partycity.com/us/ny/northbabylon/party-store-pc565.html,11703,11703,40.7380764,-73.3190827,False,False,True,True,True,True,True,True,5.6560054453275015,0,2,0
660 Columbus Avenue,2024-10-07,New York,(929) 523-2804,New York,741,In-Store Shopping | In-Store Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Columbus Ave,https://stores.partycity.com/us/ny/newyork/party-store-pc741.html,10025,10025,40.7905544,-73.9695532,False,False,True,False,True,True,True,True,1.581439909626201,1,4,3
470 Route 211 East,2024-10-07,Middletown,(845) 394-2820,New York,504,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Orange Plaza,https://stores.partycity.com/us/ny/middletown/party-store-pc504.html,10940,10940,41.4549974,-74.3787239,False,False,True,True,True,True,True,True,15.086968699959211,0,0,0
5500 Sunrise Highway,2024-10-07,Massapequa,(929) 362-3229,New York,615,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Phillips At Sunrise,https://stores.partycity.com/us/ny/massapequa/party-store-pc615.html,11758,11758,40.6745201,-73.43600909999999,False,False,True,True,True,True,True,True,2.8313323900065064,1,2,3
3541 Hempstead Turnpike,2024-10-07,Levittown,(516) 342-7291,New York,478,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Nassau Mall,https://stores.partycity.com/us/ny/levittown/party-store-pc478.html,11756,11756,40.7281767,-73.5057577,False,False,True,True,True,True,True,True,5.208077430051015,0,2,0
950 Miron Lane,2024-10-07,Kingston,(845) 443-4253,New York,701,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Dena Marie Plaza,https://stores.partycity.com/us/ny/kingston/party-store-pc701.html,12401,12401,41.95815349999999,-73.9889256,False,False,True,True,True,True,True,True,24.664779973115664,0,0,0
